trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1491,False,"{'a': 0.22188143534661778, 'e': 0.22777920905261723}",35,24,-35.09170839353253,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1492,False,"{'a': 0.22143539138584742, 'e': 0.22690277539339948}",25,13,-59.4918265730297,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
1493,False,"{'a': 0.2209892057064343, 'e': 0.22602615794294587}",25,15,20.261448743342754,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.2205428785939369, 'e': 0.2251493574113169}",25,3,-37.57136969666865,"{0: 18, 1: 2, 2: 0, 3: 1, 4: 1}",1
1495,False,"{'a': 0.22009641033400484, 'e': 0.2242723745087205}",20,2,19.155054332272112,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.21964980121237773, 'e': 0.22339520994551326}",35,16,31.394299709746058,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.2192030515148852, 'e': 0.22251786443219793}",25,16,2.747437718386596,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1498,False,"{'a': 0.2187561615274473, 'e': 0.22164033867942481}",25,0,24.814200778914238,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1499,False,"{'a': 0.21830913153607337, 'e': 0.22076263339798927}",30,8,-15.800261352376802,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1500,False,"{'a': 0.21786196182686285, 'e': 0.21988474929883295}",20,13,6.993933506228759,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.21741465268600416, 'e': 0.21900668709304172}",20,14,11.66187011922933,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 0.21696720439977507, 'e': 0.2181284474918457}",20,3,12.087312717500796,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1503,False,"{'a': 0.2165196172545427, 'e': 0.21725003120661934}",20,11,8.75516755343012,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1504,False,"{'a': 0.21607189153676254, 'e': 0.2163714389488794}",30,8,8.448201842628201,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
1505,False,"{'a': 0.2156240275329793, 'e': 0.21549267143028594}",20,6,3.2853758737971726,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1506,False,"{'a': 0.21517602552982582, 'e': 0.2146137293626402}",25,7,17.436405127627594,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1507,False,"{'a': 0.21472788581402316, 'e': 0.2137346134578856}",20,0,18.173968082423222,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1508,False,"{'a': 0.2142796086723811, 'e': 0.2128553244281056}",30,3,7.12763039957638,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 0}",1
1509,False,"{'a': 0.21383119439179665, 'e': 0.21197586298552465}",20,10,17.283807692267313,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.2133826432592552, 'e': 0.21109622984250626}",25,17,7.922744385473788,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.21293395556182937, 'e': 0.21021642571155302}",25,0,-25.917536804123547,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1512,False,"{'a': 0.21248513158667912, 'e': 0.2093364513053067}",25,19,9.659411123300718,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.21203617162105204, 'e': 0.20845630733654602}",20,1,-29.005554234486855,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
1514,False,"{'a': 0.2115870759522822, 'e': 0.20757599451818803}",30,21,-9.998122718060065,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
1515,False,"{'a': 0.21113784486779114, 'e': 0.2066955135632856}",30,18,-53.296542395429164,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
1516,False,"{'a': 0.21068847865508655, 'e': 0.2058148651850287}",20,1,26.63174323752409,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.2102389776017627, 'e': 0.20493405009674204}",30,11,-8.472048941099128,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1518,False,"{'a': 0.20978934199550045, 'e': 0.20405306901188625}",25,6,5.9915236377396734,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1519,False,"{'a': 0.2093395721240664, 'e': 0.20317192264405567}",20,0,10.385237146331713,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1520,False,"{'a': 0.20888966827531344, 'e': 0.20229061170697868}",30,8,-29.937422186959225,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 1}",1
1521,False,"{'a': 0.20843963073717994, 'e': 0.20140913691451745}",25,20,10.491365339167046,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.2079894597976897, 'e': 0.20052749898066613}",20,8,-0.9767317610374227,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1523,False,"{'a': 0.2075391557449525, 'e': 0.19964569861955184}",20,8,19.52248595673361,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.2070887188671625, 'e': 0.19876373654543233}",25,12,2.3943591509278512,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1525,False,"{'a': 0.20663814945259967, 'e': 0.1978816134726973}",25,16,-4.691886784579133,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1526,False,"{'a': 0.20618744778962822, 'e': 0.196999330115866}",20,16,7.0948113674729925,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'a': 0.20573661416669708, 'e': 0.19611688718958828}",25,18,4.789099641050724,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 0.20528564887234005, 'e': 0.19523428540864263}",20,0,11.058462125747011,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1529,False,"{'a': 0.20483455219517463, 'e': 0.19435152548793627}",20,5,21.87958197062286,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.20438332442390292, 'e': 0.19346860814250513}",20,14,10.604540921812426,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'a': 0.20393196584731055, 'e': 0.19258553408751175}",20,1,15.984119113109779,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1532,False,"{'a': 0.20348047675426686, 'e': 0.19170230403824648}",20,11,13.259190899250317,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 0.20302885743372512, 'e': 0.1908189187101252}",25,14,9.06196777820085,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1534,False,"{'a': 0.20257710817472147, 'e': 0.18993537881869046}",20,10,18.04484443112159,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.20212522926637558, 'e': 0.189051685079609}",20,15,8.957769383821724,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.20167322099788984, 'e': 0.18816783820867322}",20,16,7.894518780504325,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 0.2012210836585495, 'e': 0.18728383892179853}",20,12,15.231993738565578,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.20076881753772255, 'e': 0.1863996879350248}",25,7,-24.10479323211076,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1539,False,"{'a': 0.2003164229248591, 'e': 0.185515385964514}",35,18,20.43902395186946,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1540,False,"{'a': 0.19986390010949195, 'e': 0.1846309337265505}",30,19,19.731583496419706,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.19941124938123556, 'e': 0.183746331937541}",20,11,14.30707724551436,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.19895847102978625, 'e': 0.18286158131401248}",35,19,16.57643245607026,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1543,False,"{'a': 0.1985055653449224, 'e': 0.1819766825726133}",25,14,10.918467754364414,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1544,False,"{'a': 0.19805253261650338, 'e': 0.18109163643011095}",20,0,8.550503138735762,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1545,False,"{'a': 0.19759937313447037, 'e': 0.18020644360339322}",20,15,2.8631835150462175,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'a': 0.19714608718884527, 'e': 0.1793211048094658}",20,12,13.918839936232983,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.196692675069731, 'e': 0.17843562076545352}",20,6,25.760225288830014,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.19623913706731153, 'e': 0.17754999218859815}",30,22,17.47647834387913,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 0.19578547347185088, 'e': 0.17666421979625863}",25,18,-50.228004360124146,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 1}",1
1550,False,"{'a': 0.19533168457369404, 'e': 0.17577830430591093}",20,6,-23.204064962436874,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1551,False,"{'a': 0.19487777066326573, 'e': 0.17489224643514614}",20,7,-18.83203099944918,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1552,False,"{'a': 0.19442373203107075, 'e': 0.17400604690167154}",25,7,-2.4664786773743845,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1553,False,"{'a': 0.193969568967694, 'e': 0.1731197064233082}",25,15,19.306874807975394,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.19351528176379976, 'e': 0.17223322571799238}",20,0,30.493043780672032,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1555,False,"{'a': 0.19306087071013164, 'e': 0.17134660550377293}",20,16,6.909816813088465,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1556,False,"{'a': 0.192606336097513, 'e': 0.17045984649881257}",25,12,-13.861440216312142,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
1557,False,"{'a': 0.19215167821684567, 'e': 0.1695729494213859}",20,16,9.552424403773767,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.19169689735911102, 'e': 0.16868591498987923}",35,24,13.134601588462719,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.19124199381536858, 'e': 0.16779874392279087}",30,0,-14.548469626738758,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
1560,False,"{'a': 0.19078696787675647, 'e': 0.1669114369387289}",20,9,13.516481049638692,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.19033181983449163, 'e': 0.16602399475641233}",20,0,18.94658123149297,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1562,False,"{'a': 0.1898765499798684, 'e': 0.1651364180946689}",20,9,17.767116212785844,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.18942115860425981, 'e': 0.16424870767243602}",20,6,21.00770537853991,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.1889656459991162, 'e': 0.1633608642087587}",25,7,17.139703263050414,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1565,False,"{'a': 0.18851001245596544, 'e': 0.16247288842279053}",25,15,1.4352885791432635,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1566,False,"{'a': 0.18805425826641328, 'e': 0.16158478103379162}",30,6,40.591179387142766,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.18759838372214213, 'e': 0.16069654276112869}",35,14,-12.389112769909017,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
1568,False,"{'a': 0.18714238911491193, 'e': 0.15980817432427513}",25,12,12.207034538641329,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1569,False,"{'a': 0.1866862747365591, 'e': 0.15891967644280888}",25,18,6.159577161051221,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.18623004087899667, 'e': 0.1580310498364136}",25,12,-19.554308282901886,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1571,False,"{'a': 0.18577368783421452, 'e': 0.1571422952248764}",20,7,-12.295847087931113,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1572,False,"{'a': 0.1853172158942784, 'e': 0.1562534133280889}",20,5,-25.64883101157251,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
1573,False,"{'a': 0.18486062535133058, 'e': 0.1553644048660449}",30,0,38.53924600364083,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1574,False,"{'a': 0.1844039164975888, 'e': 0.15447527055884167}",20,2,-25.468010302718575,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 0}",1
1575,False,"{'a': 0.18394708962534667, 'e': 0.15358601112667772}",20,9,-24.829495252568268,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
1576,False,"{'a': 0.1834901450269736, 'e': 0.15269662728985298}",35,18,31.81297831656305,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.1830330829949138, 'e': 0.15180711976876865}",30,22,10.61877591164907,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1578,False,"{'a': 0.18257590382168729, 'e': 0.15091748928392543}",30,13,24.97922380889815,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1579,False,"{'a': 0.18211860779988856, 'e': 0.15002773655592433}",25,10,7.352547910552508,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1580,False,"{'a': 0.18166119522218693, 'e': 0.14913786230546464}",25,13,13.128065051017968,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1581,False,"{'a': 0.18120366638132665, 'e': 0.14824786725334482}",30,17,10.780054722310371,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1582,False,"{'a': 0.180746021570126, 'e': 0.14735775212046043}",25,0,27.1417313917507,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
1583,False,"{'a': 0.1802882610814778, 'e': 0.14646751762780508}",30,1,52.23549409930809,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.17983038520834868, 'e': 0.1455771644964685}",20,9,-23.503100876960332,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1585,False,"{'a': 0.17937239424377902, 'e': 0.14468669344763638}",25,7,-14.861911443191891,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1586,False,"{'a': 0.1789142884808833, 'e': 0.1437961052025907}",30,19,21.940766046437542,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1587,False,"{'a': 0.17845606821284896, 'e': 0.14290540048270745}",30,19,18.666007847088107,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1588,False,"{'a': 0.17799773373293717, 'e': 0.14201458000945785}",20,8,13.756450862651871,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1589,False,"{'a': 0.17753928533448185, 'e': 0.14112364450440598}",20,8,21.375275569405346,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1590,False,"{'a': 0.17708072331088986, 'e': 0.14023259468921}",20,4,-18.90007829584796,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
1591,False,"{'a': 0.17662204795564113, 'e': 0.13934143128561977}",30,16,27.09781926664781,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1592,False,"{'a': 0.1761632595622876, 'e': 0.13845015501547805}",20,11,10.84369728181326,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1593,False,"{'a': 0.17570435842445412, 'e': 0.13755876660071834}",20,10,-1.4670326867435906,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1594,False,"{'a': 0.1752453448358372, 'e': 0.13666726676336496}",20,10,14.330885846115786,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1595,False,"{'a': 0.17478621909020545, 'e': 0.1357756562255332}",25,0,30.029485970591338,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1596,False,"{'a': 0.17432698148139958, 'e': 0.1348839357094271}",20,5,26.485341829922955,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1597,False,"{'a': 0.17386763230333138, 'e': 0.13399210593734068}",25,16,-15.691081092283785,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
1598,False,"{'a': 0.17340817184998458, 'e': 0.13310016763165555}",20,7,23.310048103149114,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1599,False,"{'a': 0.1729486004154137, 'e': 0.13220812151484213}",20,0,9.308253855315286,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1600,False,"{'a': 0.17248891829374435, 'e': 0.1313159683094573}",30,14,17.4497561562443,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1601,False,"{'a': 0.17202912577917331, 'e': 0.13042370873814554}",25,7,19.854082919276326,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1602,False,"{'a': 0.17156922316596748, 'e': 0.12953134352363663}",20,9,19.316294524702126,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 0.17110921074846483, 'e': 0.12863887338874674}",30,10,34.1218614245174,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.17064908882107313, 'e': 0.12774629905637644}",20,3,25.196712407416754,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1605,False,"{'a': 0.1701888576782703, 'e': 0.1268536212495107}",20,9,20.553968771783737,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1606,False,"{'a': 0.16972851761460447, 'e': 0.12596084069121885}",25,17,13.396227866369353,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1607,False,"{'a': 0.16926806892469307, 'e': 0.12506795810465274}",25,20,11.191543964743083,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 0.16880751190322343, 'e': 0.12417497421304763}",30,20,18.559608634888406,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1609,False,"{'a': 0.16834684684495194, 'e': 0.12328188973971997}",20,12,14.81633570430865,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1610,False,"{'a': 0.1678860740447041, 'e': 0.12238870540806858}",25,1,-4.4713212521174555,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
1611,False,"{'a': 0.16742519379737472, 'e': 0.12149542194157227}",20,8,21.137069546361122,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1612,False,"{'a': 0.1669642063979269, 'e': 0.12060204006379106}",20,10,18.62968798124754,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1613,False,"{'a': 0.16650311214139282, 'e': 0.119708560498364}",30,16,7.706159299563858,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1614,False,"{'a': 0.16604191132287263, 'e': 0.11881498396900925}",35,20,9.686961167968052,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1615,False,"{'a': 0.16558060423753476, 'e': 0.1179213111995242}",25,13,13.066900834268711,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1616,False,"{'a': 0.16511919118061597, 'e': 0.11702754291378331}",20,14,10.841274878319243,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'a': 0.16465767244742027, 'e': 0.11613367983573929}",20,4,-19.746110078320797,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1618,False,"{'a': 0.16419604833332002, 'e': 0.11523972268942072}",25,13,-8.542969040582605,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
1619,False,"{'a': 0.16373431913375439, 'e': 0.11434567219893328}",25,11,28.99234334920647,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1620,False,"{'a': 0.16327248514423, 'e': 0.11345152908845742}",20,13,12.632709945951685,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1621,False,"{'a': 0.16281054666032083, 'e': 0.1125572940822494}",20,13,11.73119308647974,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1622,False,"{'a': 0.1623485039776673, 'e': 0.11166296790463934}",20,1,22.574641274683472,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1623,False,"{'a': 0.1618863573919767, 'e': 0.11076855128003114}",20,0,-1.3851461547211488,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1624,False,"{'a': 0.16142410719902303, 'e': 0.1098740449329027}",25,12,25.612377126547553,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1625,False,"{'a': 0.16096175369464608, 'e': 0.10897944958780365}",20,15,9.218327032463572,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1626,False,"{'a': 0.1604992971747524, 'e': 0.10808476596935661}",25,13,21.850997930044482,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1627,False,"{'a': 0.160036737935314, 'e': 0.10718999480225481}",20,0,-18.971779273347504,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1628,False,"{'a': 0.15957407627236872, 'e': 0.10629513681126332}",25,8,29.631341553960734,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1629,False,"{'a': 0.15911131248202015, 'e': 0.1054001927212166}",30,17,25.932957534189104,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1630,False,"{'a': 0.1586484468604369, 'e': 0.10450516325701976}",20,10,19.71469520071194,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1631,False,"{'a': 0.1581854797038532, 'e': 0.1036100491436464}",25,0,30.907607024776546,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1632,False,"{'a': 0.1577224113085679, 'e': 0.10271485110613866}",30,23,13.81278581772476,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1633,False,"{'a': 0.1572592419709446, 'e': 0.10181956986960737}",20,13,17.112144924610714,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1634,False,"{'a': 0.15679597198741194, 'e': 0.10092420615922984}",20,10,19.003502840598276,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1635,False,"{'a': 0.15633260165446242, 'e': 0.10002876070025106}",20,12,-26.338662090874674,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1636,False,"{'a': 0.15586913126865332, 'e': 0.09913323421798134}",20,0,6.615073191960494,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1637,False,"{'a': 0.15540556112660556, 'e': 0.09823762743779757}",25,17,17.283888659606298,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1638,False,"{'a': 0.15494189152500382, 'e': 0.09734194108514072}",20,9,20.218825323571224,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1639,False,"{'a': 0.15447812276059691, 'e': 0.09644617588551713}",20,7,17.999381171813752,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1640,False,"{'a': 0.15401425513019662, 'e': 0.09555033256449634}",20,16,7.186966342495658,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1641,False,"{'a': 0.15355028893067837, 'e': 0.09465441184771117}",20,10,20.228512249975456,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1642,False,"{'a': 0.15308622445898049, 'e': 0.09375841446085782}",30,1,-0.6289645348170647,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 1}",1
1643,False,"{'a': 0.15262206201210404, 'e': 0.09286234112969365}",30,20,18.3409283926986,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1644,False,"{'a': 0.15215780188711325, 'e': 0.09196619258003846}",30,10,33.43316965091244,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1645,False,"{'a': 0.15169344438113433, 'e': 0.09106996953777209}",25,15,19.13500503134712,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1646,False,"{'a': 0.1512289897913563, 'e': 0.0901736727288356}",25,12,25.829397055693992,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1647,False,"{'a': 0.15076443841502996, 'e': 0.08927730287922891}",30,15,28.12424332337761,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1648,False,"{'a': 0.15029979054946804, 'e': 0.08838086071501199}",25,15,17.611989214723195,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1649,False,"{'a': 0.14983504649204543, 'e': 0.08748434696230271}",20,14,12.886634626727911,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1650,False,"{'a': 0.14937020654019806, 'e': 0.08658776234727697}",20,13,-30.646933274718293,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1651,False,"{'a': 0.14890527099142373, 'e': 0.08569110759616867}",25,16,17.373434633389525,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1652,False,"{'a': 0.14844024014328105, 'e': 0.0847943834352677}",35,22,20.378748160503783,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1653,False,"{'a': 0.1479751142933896, 'e': 0.08389759059092099}",20,13,13.172433866452916,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1654,False,"{'a': 0.14750989373943021, 'e': 0.08300072978953026}",25,17,5.075477022327922,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1655,False,"{'a': 0.14704457877914373, 'e': 0.08210380175755318}",35,15,36.80848794909435,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1656,False,"{'a': 0.14657916971033197, 'e': 0.08120680722150092}",20,3,27.58419491567403,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1657,False,"{'a': 0.14611366683085658, 'e': 0.08030974690793949}",20,12,15.44340302664659,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1658,False,"{'a': 0.1456480704386393, 'e': 0.07941262154348723}",25,11,24.789063735212547,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1659,False,"{'a': 0.14518238083166204, 'e': 0.07851543185481608}",20,11,3.2789537116233145,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1660,False,"{'a': 0.14471659830796588, 'e': 0.07761817856864943}",20,6,9.017586944021605,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1661,False,"{'a': 0.14425072316565185, 'e': 0.07672086241176215}",20,15,10.555945470157571,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
